"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"some writer <font color = red>dude</font> , i think his name was , uh , michael zaidan , was supposed to have like written the <font color = red>screenplay</font> or something , but , <font color = red>dude</font> , the only <font color = red>thing</font> that i <font color = red>ever</font> <font color = red>saw</font> that was written down were the <font color = red>zeroes</font> on my <font color = red>paycheck</font> .","some writer <font color = red>bro</font> , i think his name was , uh , michael zaidan , was supposed to have like written the <font color = red>assumptions</font> or something , but , <font color = red>bro</font> , the only <font color = red>matter</font> that i <font color = red>unceasingly</font> <font color = red>found</font> that was written down were the <font color = red>zeros</font> on my <font color = red>payment</font> .",0.0017235279083251953,0.0027151107788085938,0,0,0,144,"Failed"
"a sha-na-na sketch punctuated with graphic <font color = red>violence</font> .","a sha-na-na sketch punctuated with graphic <font color = green>savagery</font> .",0.0026917457580566406,0.8716349005699158,0,1,0,9,"Successful"
"like the <font color = green>series</font> , the <font color = green>movie</font> is <font color = green>funny</font> , <font color = green>smart</font> , visually inventive , and most of all , alive .","like the <font color = green>serials</font> , the <font color = green>cinematography</font> is <font color = green>odd</font> , <font color = green>sensible</font> , visually inventive , and most of all , alive .",0.0006294846534729004,0.0013561844825744629,1,1,1,58,"Failed"
"perhaps even the slc high <font color = red>command</font> <font color = red>found</font> writer-director mitch davis's <font color = red>wall</font> of kitsch <font color = red>hard</font> going .","perhaps even the slc high <font color = red>commanders</font> <font color = red>finds</font> writer-director mitch davis's <font color = red>waii</font> of kitsch <font color = red>uphill</font> going .",0.0004807710647583008,0.28536128997802734,0,0,0,58,"Failed"
"'es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún <font color = red>tiempo</font> , pues talento <font color = red>tiene</font> , pero quién sabe dónde lo tiene escondido . '","'es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún <font color = green>times</font> , pues talento <font color = green>ahora</font> , pero quién sabe dónde lo tiene escondido . '",0.3785003423690796,0.5379000902175903,0,1,0,35,"Successful"
"the spalding gray <font color = red>equivalent</font> of a <font color = red>teen</font> gross-out comedy .","the spalding gray <font color = green>equals</font> of a <font color = green>young</font> gross-out comedy .",0.0004073977470397949,0.9903603792190552,0,1,0,33,"Successful"
"all <font color = red>mood</font> and no movie .","all <font color = red>vibe</font> and no movie .",0.0012192130088806152,0.0013976693153381348,0,0,0,12,"Failed"
"other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .","other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .",0.9993778467178345,0.9993778467178345,0,0,1,1,"Skipped"
"<font color = green>despite</font> an overwrought ending , the <font color = green>film</font> <font color = green>works</font> as <font color = green>well</font> as it does because of the performances .","<font color = green>whereas</font> an overwrought ending , the <font color = green>filming</font> <font color = green>functioned</font> as <font color = green>better</font> as it does because of the performances .",0.0019028782844543457,0.010300934314727783,1,1,1,60,"Failed"
"connoisseurs of chinese film will be pleased to <font color = green>discover</font> that tian's meticulous <font color = green>talent</font> has not withered during his <font color = green>enforced</font> <font color = green>hiatus</font> .","connoisseurs of chinese film will be pleased to <font color = green>detect</font> that tian's meticulous <font color = green>skill</font> has not withered during his <font color = green>forced</font> <font color = green>cessation</font> .",0.005984961986541748,0.01865142583847046,1,1,1,68,"Failed"
"exploring value choices is a worthwhile <font color = red>topic</font> for a film -- but here the <font color = red>choices</font> are as contrived and <font color = red>artificial</font> as kerrigan's platinum-blonde hair .","exploring value choices is a worthwhile <font color = green>questions</font> for a film -- but here the <font color = green>selects</font> are as contrived and <font color = green>contrived</font> as kerrigan's platinum-blonde hair .",0.0005165338516235352,0.5564001798629761,0,1,0,73,"Successful"
"a dark comedy that goes for sick and demented humor simply to do so . the movie is without <font color = red>intent</font> .","a dark comedy that goes for sick and demented humor simply to do so . the movie is without <font color = green>object</font> .",0.0006580948829650879,0.9534537196159363,0,1,0,23,"Successful"
"more trifle than <font color = red>triumph</font> .","more trifle than <font color = red>winner</font> .",0.0523456335067749,0.08252710103988647,0,0,0,11,"Failed"
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",0.998518705368042,0.998518705368042,1,1,0,1,"Skipped"
"<font color = red>directed</font> in a flashy , <font color = red>empty</font> sub-music <font color = red>video</font> style by a <font color = red>director</font> so self-possessed he <font color = red>actually</font> adds a period to his first name","<font color = red>aimed</font> in a flashy , <font color = red>void</font> sub-music <font color = red>cameraman</font> style by a <font color = red>filmmaker</font> so self-possessed he <font color = red>already</font> adds a period to his first name",0.0006192922592163086,0.000871121883392334,0,0,0,111,"Failed"
"the <font color = red>movie</font> is concocted and carried out by <font color = red>folks</font> worthy of scorn , and the <font color = red>nicest</font> <font color = red>thing</font> i can <font color = red>say</font> is that i can't remember a single name <font color = red>responsible</font> for it .","the <font color = red>pictures</font> is concocted and carried out by <font color = red>men</font> worthy of scorn , and the <font color = red>gentlest</font> <font color = red>element</font> i can <font color = red>affirm</font> is that i can't remember a single name <font color = red>accountable</font> for it .",0.000810086727142334,0.007466673851013184,0,0,0,121,"Failed"
"aptly named , this <font color = red>shimmering</font> , <font color = red>beautifully</font> costumed and filmed production doesn't <font color = red>work</font> for me .","aptly named , this <font color = green>sparkled</font> , <font color = green>exquisitely</font> costumed and filmed production doesn't <font color = green>labour</font> for me .",0.0010287761688232422,0.9991244077682495,0,1,0,66,"Successful"
"an <font color = green>enthralling</font> , <font color = green>entertaining</font> <font color = green>feature</font> .","an <font color = green>tantalizing</font> , <font color = green>funny</font> <font color = green>featuring</font> .",0.0006738901138305664,0.0010620951652526855,1,1,1,9,"Failed"
". . . a <font color = green>sweetly</font> affecting story about four sisters who are coping , in one way or another , with life's endgame .",". . . a <font color = red>awkwardly</font> affecting story about four sisters who are coping , in one way or another , with life's endgame .",0.0007828474044799805,0.9924234747886658,1,0,1,17,"Successful"
"a slow-moving police-procedural thriller that <font color = red>takes</font> its <font color = red>title</font> all too <font color = red>literally</font> .","a slow-moving police-procedural thriller that <font color = red>took</font> its <font color = red>name</font> all too <font color = red>virtually</font> .",0.0007968544960021973,0.0008429288864135742,0,0,0,29,"Failed"
"the engagingly <font color = green>primitive</font> animated special <font color = green>effects</font> contribute to a mood that's sustained through the <font color = green>surprisingly</font> <font color = green>somber</font> conclusion .","the engagingly <font color = green>rustic</font> animated special <font color = green>influence</font> contribute to a mood that's sustained through the <font color = green>alarmingly</font> <font color = green>disappointing</font> conclusion .",0.0011655688285827637,0.08126944303512573,1,1,1,78,"Failed"
"it should be doing a <font color = red>lot</font> of <font color = red>things</font> , but doesn't .","it should be doing a <font color = red>alot</font> of <font color = red>facets</font> , but doesn't .",0.0012325048446655273,0.001681685447692871,0,0,0,31,"Failed"
"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .","according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",0.9887146949768066,0.9887146949768066,1,1,0,1,"Skipped"
"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .","i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",0.9339795112609863,0.9339795112609863,0,0,1,1,"Skipped"
"'opening up' the <font color = red>play</font> more has <font color = red>partly</font> <font color = red>closed</font> it down .","'opening up' the <font color = red>playback</font> more has <font color = red>partially</font> <font color = red>closes</font> it down .",0.0012367963790893555,0.0015690922737121582,0,0,0,31,"Failed"
"the <font color = red>rules</font> of <font color = red>attraction</font> <font color = red>gets</font> us too <font color = red>drunk</font> on the party favors to <font color = red>sober</font> us up with the transparent attempts at moralizing .","the <font color = red>decrees</font> of <font color = red>seduction</font> <font color = red>enjoys</font> us too <font color = red>bu</font> on the party favors to <font color = red>dispassionate</font> us up with the transparent attempts at moralizing .",0.000577092170715332,0.01178354024887085,0,0,0,73,"Failed"
"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","leigh isn't breaking new ground , but he knows how a daily grind can kill love .",0.9601514935493469,0.9601514935493469,0,0,1,1,"Skipped"
"it was filled with shootings , beatings , and more cussing than you could shake a stick at .","it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0.9967754483222961,0.9967754483222961,0,0,1,1,"Skipped"
"it has the right approach and the right opening premise , but it <font color = red>lacks</font> the zest and it <font color = red>goes</font> for a plot <font color = red>twist</font> instead of <font color = red>trusting</font> the material .","it has the right approach and the right opening premise , but it <font color = green>lacked</font> the zest and it <font color = green>runs</font> for a plot <font color = green>torque</font> instead of <font color = green>relying</font> the material .",0.0007140040397644043,0.7950824499130249,0,1,0,52,"Successful"
"ninety minutes of viva castro ! can be as <font color = red>tiresome</font> as 9 seconds of jesse helms' anti- castro rhetoric , which are included","ninety minutes of viva castro ! can be as <font color = green>uninspiring</font> as 9 seconds of jesse helms' anti- castro rhetoric , which are included",0.0014889836311340332,0.8365116119384766,0,1,0,15,"Successful"
"an enormously entertaining movie , like nothing we've ever seen before , and yet completely <font color = green>familiar</font> .","an enormously entertaining movie , like nothing we've ever seen before , and yet completely <font color = red>mundane</font> .",0.0014795660972595215,0.9985513687133789,1,0,1,7,"Successful"
"after several scenes of this tacky <font color = red>nonsense</font> , you'll be <font color = red>wistful</font> for the testosterone-charged <font color = red>wizardry</font> of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .","after several scenes of this tacky <font color = green>senseless</font> , you'll be <font color = green>introspective</font> for the testosterone-charged <font color = green>magic</font> of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",0.0015998482704162598,0.969035267829895,0,1,0,37,"Successful"
"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .","blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",0.6374716758728027,0.6374716758728027,1,1,0,1,"Skipped"
"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting <font color = green>suspense</font> of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .","even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting <font color = red>sufferance</font> of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .",0.004518389701843262,0.9114358425140381,1,0,1,13,"Successful"
"the <font color = red>romance</font> between the <font color = red>leads</font> isn't as <font color = red>compelling</font> or as believable as it should be .","the <font color = red>romanticism</font> between the <font color = red>translates</font> isn't as <font color = red>conclusive</font> or as believable as it should be .",0.0013762712478637695,0.0017432570457458496,0,0,0,21,"Failed"
"the movie is a little <font color = red>tired</font> ; <font color = red>maybe</font> the <font color = red>original</font> <font color = red>inspiration</font> has run its course .","the movie is a little <font color = red>groggy</font> ; <font color = red>perhaps</font> the <font color = red>primitive</font> <font color = red>breath</font> has run its course .",0.0010544657707214355,0.010332703590393066,0,0,0,21,"Failed"
"the story itself it <font color = green>mostly</font> told through on-camera interviews with several survivors , whose riveting memories are rendered with such <font color = green>clarity</font> that it's as if it all happened only yesterday .","the story itself it <font color = red>normally</font> told through on-camera interviews with several survivors , whose riveting memories are rendered with such <font color = red>clarification</font> that it's as if it all happened only yesterday .",0.0009569525718688965,0.7073173522949219,1,0,1,40,"Successful"
"a <font color = green>passionately</font> inquisitive film determined to <font color = green>uncover</font> the truth and <font color = green>hopefully</font> <font color = green>inspire</font> action .","a <font color = red>impatiently</font> inquisitive film determined to <font color = red>uncovered</font> the truth and <font color = red>luckily</font> <font color = red>energize</font> action .",0.00042885541915893555,0.5280057191848755,1,0,1,81,"Successful"
"a zombie movie in every sense of the word--mindless , <font color = red>lifeless</font> , meandering , loud , <font color = red>painful</font> , <font color = red>obnoxious</font> .","a zombie movie in every sense of the word--mindless , <font color = green>puny</font> , meandering , loud , <font color = green>tough</font> , <font color = green>despicable</font> .",0.0003581047058105469,0.996909499168396,0,1,0,28,"Successful"
"the <font color = red>movie</font> doesn't <font color = red>generate</font> a lot of energy . it is dark , brooding and <font color = red>slow</font> , and takes its <font color = red>central</font> idea way too <font color = red>seriously</font> .","the <font color = red>film</font> doesn't <font color = red>producing</font> a lot of energy . it is dark , brooding and <font color = red>slower</font> , and takes its <font color = red>essential</font> idea way too <font color = red>gravely</font> .",0.0009414553642272949,0.001532137393951416,0,0,0,100,"Failed"
"<font color = green>highlighted</font> by a gritty style and an excellent cast , it's <font color = green>better</font> than one might expect when you look at the list of movies starring ice-t in a major role .","<font color = red>indicated</font> by a gritty style and an excellent cast , it's <font color = red>preferable</font> than one might expect when you look at the list of movies starring ice-t in a major role .",0.0036260485649108887,0.7190256118774414,1,0,1,31,"Successful"
"the <font color = red>first</font> <font color = red>mistake</font> , i <font color = red>suspect</font> , is <font color = red>casting</font> shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?","the <font color = green>primo</font> <font color = green>misapprehension</font> , i <font color = green>doubted</font> , is <font color = green>moulding</font> shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?",0.0015925765037536621,0.5004929304122925,0,1,0,45,"Successful"
"one of [jaglom's] better efforts -- a <font color = green>wry</font> and sometime bitter movie about love .","one of [jaglom's] better efforts -- a <font color = red>quip</font> and sometime bitter movie about love .",0.004357814788818359,0.9948256015777588,1,0,1,18,"Successful"
"essentially , the film is <font color = red>weak</font> on detail and strong on personality","essentially , the film is <font color = green>helpless</font> on detail and strong on personality",0.0011182427406311035,0.9976961612701416,0,1,0,12,"Successful"
"if it's unnerving suspense you're after -- you'll find it with ring , an indisputably spooky film ; with a screenplay to <font color = green>die</font> for .","if it's unnerving suspense you're after -- you'll find it with ring , an indisputably spooky film ; with a screenplay to <font color = red>died</font> for .",0.004636049270629883,0.7584670186042786,1,0,1,21,"Successful"
"in terms of execution this movie is careless and unfocused .","in terms of execution this movie is careless and unfocused .",0.9957855939865112,0.9957855939865112,1,1,0,1,"Skipped"
"about the best thing you could say about narc is that it's a rock-solid little <font color = green>genre</font> picture . whether you like it or not is <font color = green>basically</font> a matter of taste .","about the best thing you could say about narc is that it's a rock-solid little <font color = red>type</font> picture . whether you like it or not is <font color = red>massively</font> a matter of taste .",0.01594376564025879,0.9839308857917786,1,0,1,35,"Successful"
"affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome <font color = green>fantasy</font> for kids .","affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome <font color = red>delusional</font> for kids .",0.0009120702743530273,0.6399495601654053,1,0,1,23,"Successful"
"less cinematically powerful than quietly and deeply moving , which is powerful in itself .","less cinematically powerful than quietly and deeply moving , which is powerful in itself .",0.99212247133255,0.99212247133255,0,0,1,1,"Skipped"
"a well-rounded <font color = green>tribute</font> to a man whose <font color = green>achievements</font> -- and complexities -- <font color = green>reached</font> far beyond the end <font color = green>zone</font> .","a well-rounded <font color = green>thank</font> to a man whose <font color = green>headway</font> -- and complexities -- <font color = green>totaled</font> far beyond the end <font color = green>scopes</font> .",0.0004349350929260254,0.009430766105651855,1,1,1,106,"Failed"
"you won't look at religious fanatics -- or backyard sheds -- the same way again .","you won't look at religious fanatics -- or backyard sheds -- the same way again .",0.6174222230911255,0.6174222230911255,0,0,1,1,"Skipped"
"[a] boldly <font color = red>stroked</font> , luridly coloured , uni-dimensional nonsense machine that <font color = red>strokes</font> the eyeballs while it evaporates like so much crypt mist in the brain .","[a] boldly <font color = green>caressing</font> , luridly coloured , uni-dimensional nonsense machine that <font color = green>beatings</font> the eyeballs while it evaporates like so much crypt mist in the brain .",0.02929931879043579,0.9909710884094238,0,1,0,36,"Successful"
"bearable . <font color = red>barely</font> .","bearable . <font color = green>merely</font> .",0.002986907958984375,0.824266791343689,0,1,0,18,"Successful"
"it's a testament to de niro and director michael caton-jones that by movie's end , we accept the characters and the film , <font color = green>flaws</font> and all .","it's a testament to de niro and director michael caton-jones that by movie's end , we accept the characters and the film , <font color = red>failing</font> and all .",0.0029828548431396484,0.774011492729187,1,0,1,31,"Successful"
"a <font color = green>solidly</font> <font color = green>entertaining</font> <font color = green>little</font> film .","a <font color = green>rigidly</font> <font color = green>funny</font> <font color = green>minor</font> film .",0.0009821653366088867,0.006174802780151367,1,1,1,51,"Failed"
"<font color = red>queen</font> of the damned is too <font color = red>long</font> with too <font color = red>little</font> <font color = red>going</font> on .","<font color = red>reine</font> of the damned is too <font color = red>prolonged</font> with too <font color = red>limited</font> <font color = red>go</font> on .",0.0009802579879760742,0.0039498209953308105,0,0,0,30,"Failed"
"in his latest effort , storytelling , solondz has finally made a movie that isn't just <font color = green>offensive</font> -- it also happens to be <font color = green>good</font> .","in his latest effort , storytelling , solondz has finally made a movie that isn't just <font color = red>obnoxious</font> -- it also happens to be <font color = red>opportune</font> .",0.0017715096473693848,0.9420817494392395,1,0,1,31,"Successful"
"the film's <font color = red>trailer</font> <font color = red>also</font> <font color = red>looked</font> like crap , so crap is what i was <font color = red>expecting</font> .","the film's <font color = red>trailers</font> <font color = red>still</font> <font color = red>checked</font> like crap , so crap is what i was <font color = red>pending</font> .",0.0007928013801574707,0.001973569393157959,0,0,0,94,"Failed"
"koepp's <font color = red>screenplay</font> isn't nearly <font color = red>surprising</font> or <font color = red>clever</font> enough to sustain a reasonable degree of <font color = red>suspense</font> on its own .","koepp's <font color = red>screenwriting</font> isn't nearly <font color = red>unbelievable</font> or <font color = red>termite</font> enough to sustain a reasonable degree of <font color = red>anticipation</font> on its own .",0.0011504888534545898,0.45327097177505493,0,0,0,51,"Failed"
""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,0.9974950551986694,0.9974950551986694,0,0,1,1,"Skipped"
"the most <font color = green>consistently</font> <font color = green>funny</font> of the austin powers films .","the most <font color = red>ceaselessly</font> <font color = red>humorous</font> of the austin powers films .",0.0013331174850463867,0.9456182718276978,1,0,1,29,"Successful"
"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought <font color = green>unexpected</font> <font color = green>gravity</font> to blade ii .","if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought <font color = red>abrupt</font> <font color = red>weightlessness</font> to blade ii .",0.003213047981262207,0.5092179775238037,1,0,1,36,"Successful"
"the <font color = red>big</font> <font color = red>finish</font> is a bit like getting all excited about a chocolate eclair and then <font color = red>biting</font> into it and finding the <font color = red>filling</font> <font color = red>missing</font> .","the <font color = green>great</font> <font color = green>shutting</font> is a bit like getting all excited about a chocolate eclair and then <font color = green>nipping</font> into it and finding the <font color = green>fulfills</font> <font color = green>unaccounted</font> .",0.0006260275840759277,0.5395364761352539,0,1,0,72,"Successful"
"it's a very <font color = green>valuable</font> film . . .","it's a very <font color = red>inestimable</font> film . . .",0.0008624792098999023,0.9964163303375244,1,0,1,15,"Successful"
"<font color = green>entertaining</font> despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .","<font color = red>entertained</font> despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .",0.003192901611328125,0.7812405824661255,1,0,1,6,"Successful"
""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",0.9946771860122681,0.9946771860122681,0,0,1,1,"Skipped"
"it's a big <font color = red>idea</font> , but the <font color = red>film</font> itself is <font color = red>small</font> and <font color = red>shriveled</font> .","it's a big <font color = red>conception</font> , but the <font color = red>picture</font> itself is <font color = red>lesser</font> and <font color = red>shriveling</font> .",0.0007807016372680664,0.0016370415687561035,0,0,0,53,"Failed"
"`martin lawrence live' is so self-pitying , i <font color = red>almost</font> <font color = red>expected</font> there to be a <font color = red>collection</font> <font color = red>taken</font> for the <font color = red>comedian</font> at the end of the show .","`martin lawrence live' is so self-pitying , i <font color = red>scarcely</font> <font color = red>expecting</font> there to be a <font color = red>congregate</font> <font color = red>had</font> for the <font color = red>pretender</font> at the end of the show .",0.0008087754249572754,0.07050186395645142,0,0,0,97,"Failed"
"one <font color = green>funny</font> popcorn flick .","one <font color = red>odd</font> popcorn flick .",0.0008302927017211914,0.999333381652832,1,0,1,14,"Successful"
"an <font color = red>inept</font> , <font color = red>tedious</font> spoof of '70s kung fu pictures , it <font color = red>contains</font> almost enough <font color = red>chuckles</font> for a three-minute <font color = red>sketch</font> , and no more .","an <font color = red>awkward</font> , <font color = red>arduous</font> spoof of '70s kung fu pictures , it <font color = red>includes</font> almost enough <font color = red>guffaws</font> for a three-minute <font color = red>portrait</font> , and no more .",0.0006322264671325684,0.0013817548751831055,0,0,0,88,"Failed"
"smith finds amusing juxtapositions that <font color = green>justify</font> his exercise .","smith finds amusing juxtapositions that <font color = red>excuse</font> his exercise .",0.0017797350883483887,0.9799320697784424,1,0,1,21,"Successful"
"gambling and throwing a basketball game for money isn't a new plot -- in <font color = green>fact</font> toback himself used it in black and white . but toback's deranged immediacy <font color = green>makes</font> it seem fresh again .","gambling and throwing a basketball game for money isn't a new plot -- in <font color = red>actuality</font> toback himself used it in black and white . but toback's deranged immediacy <font color = red>doing</font> it seem fresh again .",0.008023679256439209,0.6208106279373169,1,0,1,19,"Successful"
"unpretentious , charming , <font color = green>quirky</font> , <font color = green>original</font>","unpretentious , charming , <font color = red>eccentric</font> , <font color = red>initial</font>",0.003400862216949463,0.9386899471282959,1,0,1,22,"Successful"
"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .","a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .",0.9991623759269714,0.9991623759269714,0,0,1,1,"Skipped"
"a <font color = green>powerful</font> , <font color = green>chilling</font> , and <font color = green>affecting</font> <font color = green>study</font> of one man's dying fall .","a <font color = green>robust</font> , <font color = green>cool</font> , and <font color = green>touching</font> <font color = green>investigation</font> of one man's dying fall .",0.0005972385406494141,0.0015651583671569824,1,1,1,54,"Failed"
"a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let <font color = red>slide</font> .","a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let <font color = green>slip</font> .",0.08624333143234253,0.7470395565032959,0,1,0,13,"Successful"
"insomnia <font color = green>loses</font> <font color = green>points</font> when it surrenders to a formulaic bang-bang , shoot-em-up scene at the <font color = green>conclusion</font> . but the <font color = green>performances</font> of pacino , williams , and swank <font color = green>keep</font> the <font color = green>viewer</font> wide-awake all the way through .","insomnia <font color = red>looses</font> <font color = red>pixels</font> when it surrenders to a formulaic bang-bang , shoot-em-up scene at the <font color = red>finalise</font> . but the <font color = red>representations</font> of pacino , williams , and swank <font color = red>conserve</font> the <font color = red>passersby</font> wide-awake all the way through .",0.004204511642456055,0.5116703510284424,1,0,1,82,"Successful"
"as a <font color = green>thoughtful</font> and unflinching <font color = green>examination</font> of an alternative lifestyle , sex with <font color = green>strangers</font> is a <font color = green>success</font> .","as a <font color = green>attentive</font> and unflinching <font color = green>checkups</font> of an alternative lifestyle , sex with <font color = green>foreigner</font> is a <font color = green>triumph</font> .",0.00045931339263916016,0.00151747465133667,1,1,1,35,"Failed"
"cattaneo reworks the formula that made the full monty a smashing success . . . but <font color = red>neglects</font> to add the magic that made it all work .","cattaneo reworks the formula that made the full monty a smashing success . . . but <font color = green>flout</font> to add the magic that made it all work .",0.0008720755577087402,0.9825964570045471,0,1,0,10,"Successful"
"the production values are of the highest and the performances attractive without being memorable .","the production values are of the highest and the performances attractive without being memorable .",0.9941662549972534,0.9941662549972534,0,0,1,1,"Skipped"
"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love <font color = green>story</font> as sanguine as its title .","hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love <font color = red>historian</font> as sanguine as its title .",0.053812384605407715,0.6428429484367371,1,0,1,22,"Successful"
"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .","as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",0.9963805079460144,0.9963805079460144,0,0,1,1,"Skipped"
"in the director's <font color = green>cut</font> , the film is not only a love song to the movies but it also is more <font color = green>fully</font> an example of the kind of <font color = green>lush</font> , all-enveloping movie experience it rhapsodizes .","in the director's <font color = red>reduce</font> , the film is not only a love song to the movies but it also is more <font color = red>solely</font> an example of the kind of <font color = red>luxuriant</font> , all-enveloping movie experience it rhapsodizes .",0.00043088197708129883,0.5017079710960388,1,0,1,63,"Successful"
